chrom	start	end	size	sample	PercALesion	TotalCovLesion	NumSNPLesion	PercANotLesion	TotalCovNotLesion	NumSNPNotLesion
chr09	32750000	33500000	750000	197_SRR6123032_SRR6123031_1197	0.2	5	3	0.292	347279	277660
chr09	40000000	41000000	1000000	197_SRR6123032_SRR6123031_1197	0.6	5	3	0.292	347279	277660
chr09	40250000	41000000	750000	197_SRR6123032_SRR6123031_1197	NA	0	0	0.292	347279	277660
chr01	1000000	5750000	4750000	198_SRR6123032_SRR6123031_1198	0.3389904264577894	2298	1835	0.293	346990	277149
chr01	6000000	9250000	3250000	198_SRR6123032_SRR6123031_1198	0.36844313890054553	2383	1914	0.293	346990	277149
chr01	20250000	21000000	750000	198_SRR6123032_SRR6123031_1198	0.21666666666666667	60	46	0.293	346990	277149
chr01	23250000	24250000	1000000	198_SRR6123032_SRR6123031_1198	0.3157894736842105	19	17	0.293	346990	277149
chr01	24250000	26000000	1750000	198_SRR6123032_SRR6123031_1198	0.40175824175824176	2275	1870	0.293	346990	277149
chr01	43000000	43750000	750000	198_SRR6123032_SRR6123031_1198	0.2981366459627329	161	130	0.293	346990	277149
chr01	52750000	53500000	750000	198_SRR6123032_SRR6123031_1198	0.2978723404255319	47	34	0.293	346990	277149
chr01	54000000	56000000	2000000	198_SRR6123032_SRR6123031_1198	0.4166666666666667	12	8	0.293	346990	277149
chr01	67000000	68250000	1250000	198_SRR6123032_SRR6123031_1198	0.36123348017621143	227	192	0.293	346990	277149
chr04	13000000	14000000	1000000	198_SRR6123032_SRR6123031_1198	0.1713325867861142	893	716	0.293	346990	277149
chr08	49000000	49750000	750000	198_SRR6123032_SRR6123031_1198	0.41262135922330095	412	334	0.293	346990	277149
chr09	32750000	33500000	750000	198_SRR6123032_SRR6123031_1198	0.0	7	5	0.293	346990	277149
chr09	40000000	41000000	1000000	198_SRR6123032_SRR6123031_1198	0.5	4	3	0.293	346990	277149
chr09	40250000	41000000	750000	198_SRR6123032_SRR6123031_1198	NA	0	0	0.293	346990	277149
chr01	1000000	5750000	4750000	199_SRR6123032_SRR6123031_1199	0.3612953570035115	2563	2031	0.293	346783	276863
chr01	6000000	9250000	3250000	199_SRR6123032_SRR6123031_1199	0.3492313756405203	2537	2025	0.293	346783	276863
chr01	20250000	21000000	750000	199_SRR6123032_SRR6123031_1199	0.36585365853658536	41	36	0.293	346783	276863
chr01	23250000	24250000	1000000	199_SRR6123032_SRR6123031_1199	0.5	18	15	0.293	346783	276863
chr01	24250000	26000000	1750000	199_SRR6123032_SRR6123031_1199	0.39842127129206484	2407	1934	0.293	346783	276863
chr01	43000000	43750000	750000	199_SRR6123032_SRR6123031_1199	0.38125	160	129	0.293	346783	276863
chr01	52750000	53500000	750000	199_SRR6123032_SRR6123031_1199	0.2972972972972973	37	25	0.293	346783	276863
chr01	54000000	56000000	2000000	199_SRR6123032_SRR6123031_1199	0.08333333333333333	24	20	0.293	346783	276863
chr01	67000000	68250000	1250000	199_SRR6123032_SRR6123031_1199	0.39669421487603307	242	185	0.293	346783	276863
chr04	13000000	14000000	1000000	199_SRR6123032_SRR6123031_1199	0.19928400954653938	838	676	0.293	346783	276863
chr08	49000000	49750000	750000	199_SRR6123032_SRR6123031_1199	0.4090909090909091	418	325	0.293	346783	276863
chr09	32750000	33500000	750000	199_SRR6123032_SRR6123031_1199	0.0	1	1	0.293	346783	276863
chr09	40000000	41000000	1000000	199_SRR6123032_SRR6123031_1199	0.0	2	2	0.293	346783	276863
chr09	40250000	41000000	750000	199_SRR6123032_SRR6123031_1199	NA	0	0	0.293	346783	276863
chr01	1000000	5750000	4750000	2011_SRR6123032_SRR6123183_3011	0.2607929515418502	2270	1826	0.251	330817	267043
chr01	6000000	9250000	3250000	2011_SRR6123032_SRR6123183_3011	0.2682624845233182	2423	1895	0.251	330817	267043
chr01	20250000	21000000	750000	2011_SRR6123032_SRR6123183_3011	0.1956521739130435	46	42	0.251	330817	267043
chr01	23250000	24250000	1000000	2011_SRR6123032_SRR6123183_3011	0.15	20	15	0.251	330817	267043
chr01	24250000	26000000	1750000	2011_SRR6123032_SRR6123183_3011	0.3719540229885058	2175	1794	0.251	330817	267043
chr01	43000000	43750000	750000	2011_SRR6123032_SRR6123183_3011	0.3626943005181347	193	156	0.251	330817	267043
chr01	52750000	53500000	750000	2011_SRR6123032_SRR6123183_3011	0.4634146341463415	41	32	0.251	330817	267043
chr01	54000000	56000000	2000000	2011_SRR6123032_SRR6123183_3011	0.21739130434782608	23	18	0.251	330817	267043
chr01	67000000	68250000	1250000	2011_SRR6123032_SRR6123183_3011	0.19487179487179487	195	158	0.251	330817	267043
chr04	13000000	14000000	1000000	2011_SRR6123032_SRR6123183_3011	0.1875	800	642	0.251	330817	267043
chr08	49000000	49750000	750000	2011_SRR6123032_SRR6123183_3011	0.38337801608579086	373	313	0.251	330817	267043
chr09	32750000	33500000	750000	2011_SRR6123032_SRR6123183_3011	0.25	4	3	0.251	330817	267043
chr09	40000000	41000000	1000000	2011_SRR6123032_SRR6123183_3011	0.6666666666666666	3	3	0.251	330817	267043
chr09	40250000	41000000	750000	2011_SRR6123032_SRR6123183_3011	NA	0	0	0.251	330817	267043
chr01	1000000	5750000	4750000	2012_SRR6123032_SRR6123183_3012	0.2585832246849196	2301	1847	0.252	331645	267598
chr01	6000000	9250000	3250000	2012_SRR6123032_SRR6123183_3012	0.26381692573402415	2316	1904	0.252	331645	267598
chr01	20250000	21000000	750000	2012_SRR6123032_SRR6123183_3012	0.18333333333333332	60	55	0.252	331645	267598
chr01	23250000	24250000	1000000	2012_SRR6123032_SRR6123183_3012	0.4375	16	12	0.252	331645	267598
chr01	24250000	26000000	1750000	2012_SRR6123032_SRR6123183_3012	0.36518144235186034	2177	1794	0.252	331645	267598
chr01	43000000	43750000	750000	2012_SRR6123032_SRR6123183_3012	0.29949238578680204	197	156	0.252	331645	267598
chr01	52750000	53500000	750000	2012_SRR6123032_SRR6123183_3012	0.08571428571428572	35	23	0.252	331645	267598
chr01	54000000	56000000	2000000	2012_SRR6123032_SRR6123183_3012	0.23076923076923078	26	19	0.252	331645	267598
chr01	67000000	68250000	1250000	2012_SRR6123032_SRR6123183_3012	0.1694915254237288	177	150	0.252	331645	267598
chr04	13000000	14000000	1000000	2012_SRR6123032_SRR6123183_3012	0.16646562123039807	829	674	0.252	331645	267598
chr08	49000000	49750000	750000	2012_SRR6123032_SRR6123183_3012	0.37727272727272726	440	345	0.252	331645	267598
chr09	32750000	33500000	750000	2012_SRR6123032_SRR6123183_3012	0.0	9	6	0.252	331645	267598
chr09	40000000	41000000	1000000	2012_SRR6123032_SRR6123183_3012	1.0	3	3	0.252	331645	267598
chr09	40250000	41000000	750000	2012_SRR6123032_SRR6123183_3012	NA	0	0	0.252	331645	267598
chr01	1000000	5750000	4750000	2013_SRR6123032_SRR6123183_3013	0.2545535317636606	2251	1815	0.252	330981	267470
chr01	6000000	9250000	3250000	2013_SRR6123032_SRR6123183_3013	0.2703165098374679	2338	1868	0.252	330981	267470
chr01	20250000	21000000	750000	2013_SRR6123032_SRR6123183_3013	0.2765957446808511	47	40	0.252	330981	267470
chr01	23250000	24250000	1000000	2013_SRR6123032_SRR6123183_3013	0.26666666666666666	15	14	0.252	330981	267470
chr01	24250000	26000000	1750000	2013_SRR6123032_SRR6123183_3013	0.38136759981642954	2179	1843	0.252	330981	267470
chr01	43000000	43750000	750000	2013_SRR6123032_SRR6123183_3013	0.2879581151832461	191	153	0.252	330981	267470
chr01	52750000	53500000	750000	2013_SRR6123032_SRR6123183_3013	0.2857142857142857	14	13	0.252	330981	267470
chr01	54000000	56000000	2000000	2013_SRR6123032_SRR6123183_3013	0.3157894736842105	19	16	0.252	330981	267470
chr01	67000000	68250000	1250000	2013_SRR6123032_SRR6123183_3013	0.2	160	141	0.252	330981	267470
chr04	13000000	14000000	1000000	2013_SRR6123032_SRR6123183_3013	0.18808411214953272	856	694	0.252	330981	267470
chr08	49000000	49750000	750000	2013_SRR6123032_SRR6123183_3013	0.3592233009708738	412	329	0.252	330981	267470
chr09	32750000	33500000	750000	2013_SRR6123032_SRR6123183_3013	0.0	5	3	0.252	330981	267470
chr09	40000000	41000000	1000000	2013_SRR6123032_SRR6123183_3013	0.0	3	2	0.252	330981	267470
chr09	40250000	41000000	750000	2013_SRR6123032_SRR6123183_3013	NA	0	0	0.252	330981	267470
chr01	1000000	5750000	4750000	2014_SRR6123032_SRR6123183_3014	0.26814428509343763	2301	1848	0.252	330952	266736
chr01	6000000	9250000	3250000	2014_SRR6123032_SRR6123183_3014	0.2659256092347157	2339	1880	0.252	330952	266736
chr01	20250000	21000000	750000	2014_SRR6123032_SRR6123183_3014	0.16326530612244897	49	44	0.252	330952	266736
chr01	23250000	24250000	1000000	2014_SRR6123032_SRR6123183_3014	0.3333333333333333	9	7	0.252	330952	266736
chr01	24250000	26000000	1750000	2014_SRR6123032_SRR6123183_3014	0.3691006233303651	2246	1817	0.252	330952	266736
chr01	43000000	43750000	750000	2014_SRR6123032_SRR6123183_3014	0.2484472049689441	161	136	0.252	330952	266736
chr01	52750000	53500000	750000	2014_SRR6123032_SRR6123183_3014	0.20689655172413793	29	21	0.252	330952	266736
chr01	54000000	56000000	2000000	2014_SRR6123032_SRR6123183_3014	0.4166666666666667	24	20	0.252	330952	266736
chr01	67000000	68250000	1250000	2014_SRR6123032_SRR6123183_3014	0.21693121693121692	189	159	0.252	330952	266736
chr04	13000000	14000000	1000000	2014_SRR6123032_SRR6123183_3014	0.16834170854271358	796	652	0.252	330952	266736
chr08	49000000	49750000	750000	2014_SRR6123032_SRR6123183_3014	0.373015873015873	378	315	0.252	330952	266736
chr09	32750000	33500000	750000	2014_SRR6123032_SRR6123183_3014	0.6666666666666666	3	2	0.252	330952	266736
chr09	40000000	41000000	1000000	2014_SRR6123032_SRR6123183_3014	1.0	1	1	0.252	330952	266736
chr09	40250000	41000000	750000	2014_SRR6123032_SRR6123183_3014	NA	0	0	0.252	330952	266736
chr01	1000000	5750000	4750000	2015_SRR6123032_SRR6123183_3015	0.26218197498921947	2319	1864	0.251	332333	268099
chr01	6000000	9250000	3250000	2015_SRR6123032_SRR6123183_3015	0.26153846153846155	2340	1891	0.251	332333	268099
chr01	20250000	21000000	750000	2015_SRR6123032_SRR6123183_3015	0.25	52	41	0.251	332333	268099
chr01	23250000	24250000	1000000	2015_SRR6123032_SRR6123183_3015	0.09090909090909091	11	9	0.251	332333	268099
chr01	24250000	26000000	1750000	2015_SRR6123032_SRR6123183_3015	0.391500904159132	2212	1795	0.251	332333	268099
chr01	43000000	43750000	750000	2015_SRR6123032_SRR6123183_3015	0.20725388601036268	193	148	0.251	332333	268099
chr01	52750000	53500000	750000	2015_SRR6123032_SRR6123183_3015	0.2	55	36	0.251	332333	268099
chr01	54000000	56000000	2000000	2015_SRR6123032_SRR6123183_3015	0.5	14	12	0.251	332333	268099
chr01	67000000	68250000	1250000	2015_SRR6123032_SRR6123183_3015	0.2328042328042328	189	149	0.251	332333	268099
chr04	13000000	14000000	1000000	2015_SRR6123032_SRR6123183_3015	0.19567979669631513	787	644	0.251	332333	268099
chr08	49000000	49750000	750000	2015_SRR6123032_SRR6123183_3015	0.37626262626262624	396	325	0.251	332333	268099
chr09	32750000	33500000	750000	2015_SRR6123032_SRR6123183_3015	0.6	5	4	0.251	332333	268099
chr09	40000000	41000000	1000000	2015_SRR6123032_SRR6123183_3015	0.6666666666666666	3	2	0.251	332333	268099
chr09	40250000	41000000	750000	2015_SRR6123032_SRR6123183_3015	NA	0	0	0.251	332333	268099
chr01	1000000	5750000	4750000	2016_SRR6123032_SRR6123183_3016	0.2581335616438356	2336	1888	0.252	330296	266444
chr01	6000000	9250000	3250000	2016_SRR6123032_SRR6123183_3016	0.26868770764119604	2408	1956	0.252	330296	266444
chr01	20250000	21000000	750000	2016_SRR6123032_SRR6123183_3016	0.15789473684210525	38	34	0.252	330296	266444
chr01	23250000	24250000	1000000	2016_SRR6123032_SRR6123183_3016	0.38461538461538464	13	11	0.252	330296	266444
chr01	24250000	26000000	1750000	2016_SRR6123032_SRR6123183_3016	0.4019607843137255	2346	1868	0.252	330296	266444
chr01	43000000	43750000	750000	2016_SRR6123032_SRR6123183_3016	0.34146341463414637	164	129	0.252	330296	266444
chr01	52750000	53500000	750000	2016_SRR6123032_SRR6123183_3016	0.358974358974359	39	32	0.252	330296	266444
chr01	54000000	56000000	2000000	2016_SRR6123032_SRR6123183_3016	0.3333333333333333	18	13	0.252	330296	266444
chr01	67000000	68250000	1250000	2016_SRR6123032_SRR6123183_3016	0.2119815668202765	217	172	0.252	330296	266444
chr04	13000000	14000000	1000000	2016_SRR6123032_SRR6123183_3016	0.18895705521472392	815	667	0.252	330296	266444
chr08	49000000	49750000	750000	2016_SRR6123032_SRR6123183_3016	0.3436807095343681	451	349	0.252	330296	266444
chr09	32750000	33500000	750000	2016_SRR6123032_SRR6123183_3016	0.4	5	4	0.252	330296	266444
chr09	40000000	41000000	1000000	2016_SRR6123032_SRR6123183_3016	0.6666666666666666	6	4	0.252	330296	266444
chr09	40250000	41000000	750000	2016_SRR6123032_SRR6123183_3016	NA	0	0	0.252	330296	266444
chr01	1000000	5750000	4750000	2017_SRR6123032_SRR6123183_3017	0.27133388566694283	2414	1943	0.253	332338	267931
chr01	6000000	9250000	3250000	2017_SRR6123032_SRR6123183_3017	0.27736006683375103	2394	1910	0.253	332338	267931
chr01	20250000	21000000	750000	2017_SRR6123032_SRR6123183_3017	0.23333333333333334	60	49	0.253	332338	267931
chr01	23250000	24250000	1000000	2017_SRR6123032_SRR6123183_3017	0.14285714285714285	14	13	0.253	332338	267931
chr01	24250000	26000000	1750000	2017_SRR6123032_SRR6123183_3017	0.38000880669308673	2271	1896	0.253	332338	267931
chr01	43000000	43750000	750000	2017_SRR6123032_SRR6123183_3017	0.275	160	133	0.253	332338	267931
chr01	52750000	53500000	750000	2017_SRR6123032_SRR6123183_3017	0.225	40	32	0.253	332338	267931
chr01	54000000	56000000	2000000	2017_SRR6123032_SRR6123183_3017	0.2222222222222222	9	8	0.253	332338	267931
chr01	67000000	68250000	1250000	2017_SRR6123032_SRR6123183_3017	0.23076923076923078	208	160	0.253	332338	267931
chr04	13000000	14000000	1000000	2017_SRR6123032_SRR6123183_3017	0.19626168224299065	856	673	0.253	332338	267931
chr08	49000000	49750000	750000	2017_SRR6123032_SRR6123183_3017	0.3671875	384	311	0.253	332338	267931
chr09	32750000	33500000	750000	2017_SRR6123032_SRR6123183_3017	0.16666666666666666	6	4	0.253	332338	267931
chr09	40000000	41000000	1000000	2017_SRR6123032_SRR6123183_3017	0.0	3	3	0.253	332338	267931
chr09	40250000	41000000	750000	2017_SRR6123032_SRR6123183_3017	NA	0	0	0.253	332338	267931
chr01	1000000	5750000	4750000	2018_SRR6123032_SRR6123183_3018	0.2612372051624388	2247	1779	0.252	331024	267068
chr01	6000000	9250000	3250000	2018_SRR6123032_SRR6123183_3018	0.2844943820224719	2225	1852	0.252	331024	267068
chr01	20250000	21000000	750000	2018_SRR6123032_SRR6123183_3018	0.2127659574468085	47	37	0.252	331024	267068
chr01	23250000	24250000	1000000	2018_SRR6123032_SRR6123183_3018	0.3333333333333333	18	14	0.252	331024	267068
chr01	24250000	26000000	1750000	2018_SRR6123032_SRR6123183_3018	0.40045045045045047	2220	1834	0.252	331024	267068
chr01	43000000	43750000	750000	2018_SRR6123032_SRR6123183_3018	0.3473053892215569	167	127	0.252	331024	267068
chr01	52750000	53500000	750000	2018_SRR6123032_SRR6123183_3018	0.17647058823529413	51	32	0.252	331024	267068
chr01	54000000	56000000	2000000	2018_SRR6123032_SRR6123183_3018	0.15384615384615385	26	15	0.252	331024	267068
chr01	67000000	68250000	1250000	2018_SRR6123032_SRR6123183_3018	0.17647058823529413	204	168	0.252	331024	267068
chr04	13000000	14000000	1000000	2018_SRR6123032_SRR6123183_3018	0.18447837150127228	786	653	0.252	331024	267068
chr08	49000000	49750000	750000	2018_SRR6123032_SRR6123183_3018	0.3483709273182957	399	339	0.252	331024	267068
chr09	32750000	33500000	750000	2018_SRR6123032_SRR6123183_3018	0.5	2	2	0.252	331024	267068
chr09	40000000	41000000	1000000	2018_SRR6123032_SRR6123183_3018	0.0	2	2	0.252	331024	267068
chr09	40250000	41000000	750000	2018_SRR6123032_SRR6123183_3018	NA	0	0	0.252	331024	267068
chr01	1000000	5750000	4750000	2019_SRR6123032_SRR6123183_3019	0.25739910313901343	2230	1811	0.251	331495	267417
chr01	6000000	9250000	3250000	2019_SRR6123032_SRR6123183_3019	0.2632450331125828	2416	1926	0.251	331495	267417
chr01	20250000	21000000	750000	2019_SRR6123032_SRR6123183_3019	0.04918032786885246	61	49	0.251	331495	267417
chr01	23250000	24250000	1000000	2019_SRR6123032_SRR6123183_3019	0.35714285714285715	14	12	0.251	331495	267417
chr01	24250000	26000000	1750000	2019_SRR6123032_SRR6123183_3019	0.3852052322958954	2217	1803	0.251	331495	267417
chr01	43000000	43750000	750000	2019_SRR6123032_SRR6123183_3019	0.22727272727272727	198	157	0.251	331495	267417
chr01	52750000	53500000	750000	2019_SRR6123032_SRR6123183_3019	0.2222222222222222	36	21	0.251	331495	267417
chr01	54000000	56000000	2000000	2019_SRR6123032_SRR6123183_3019	0.391304347826087	23	19	0.251	331495	267417
chr01	67000000	68250000	1250000	2019_SRR6123032_SRR6123183_3019	0.178743961352657	207	168	0.251	331495	267417
chr04	13000000	14000000	1000000	2019_SRR6123032_SRR6123183_3019	0.16389244558258642	781	639	0.251	331495	267417
chr08	49000000	49750000	750000	2019_SRR6123032_SRR6123183_3019	0.3532608695652174	368	310	0.251	331495	267417
chr09	32750000	33500000	750000	2019_SRR6123032_SRR6123183_3019	0.2	5	4	0.251	331495	267417
chr09	40000000	41000000	1000000	2019_SRR6123032_SRR6123183_3019	0.0	3	3	0.251	331495	267417
chr09	40250000	41000000	750000	2019_SRR6123032_SRR6123183_3019	NA	0	0	0.251	331495	267417
chr01	1000000	5750000	4750000	2020_SRR6123032_SRR6123183_3020	0.28808634288086343	2409	1892	0.251	331032	266866
chr01	6000000	9250000	3250000	2020_SRR6123032_SRR6123183_3020	0.2730512249443207	2245	1870	0.251	331032	266866
chr01	20250000	21000000	750000	2020_SRR6123032_SRR6123183_3020	0.23404255319148937	47	36	0.251	331032	266866
chr01	23250000	24250000	1000000	2020_SRR6123032_SRR6123183_3020	0.6153846153846154	13	12	0.251	331032	266866
chr01	24250000	26000000	1750000	2020_SRR6123032_SRR6123183_3020	0.38407163053722904	2122	1781	0.251	331032	266866
chr01	43000000	43750000	750000	2020_SRR6123032_SRR6123183_3020	0.3493150684931507	146	111	0.251	331032	266866
chr01	52750000	53500000	750000	2020_SRR6123032_SRR6123183_3020	0.2916666666666667	24	19	0.251	331032	266866
chr01	54000000	56000000	2000000	2020_SRR6123032_SRR6123183_3020	0.2222222222222222	18	16	0.251	331032	266866
chr01	67000000	68250000	1250000	2020_SRR6123032_SRR6123183_3020	0.26339285714285715	224	183	0.251	331032	266866
chr04	13000000	14000000	1000000	2020_SRR6123032_SRR6123183_3020	0.17221584385763491	871	708	0.251	331032	266866
chr08	49000000	49750000	750000	2020_SRR6123032_SRR6123183_3020	0.336986301369863	365	296	0.251	331032	266866
chr09	32750000	33500000	750000	2020_SRR6123032_SRR6123183_3020	0.0	3	3	0.251	331032	266866
chr09	40000000	41000000	1000000	2020_SRR6123032_SRR6123183_3020	0.0	4	4	0.251	331032	266866
chr09	40250000	41000000	750000	2020_SRR6123032_SRR6123183_3020	NA	0	0	0.251	331032	266866
chr01	1000000	5750000	4750000	2021_SRR6123032_SRR6123183_3021	0.2850770478507705	2466	1997	0.25	331139	266937
chr01	6000000	9250000	3250000	2021_SRR6123032_SRR6123183_3021	0.26464300983326206	2339	1845	0.25	331139	266937
chr01	20250000	21000000	750000	2021_SRR6123032_SRR6123183_3021	0.21568627450980393	51	42	0.25	331139	266937
chr01	23250000	24250000	1000000	2021_SRR6123032_SRR6123183_3021	0.2857142857142857	14	11	0.25	331139	266937
chr01	24250000	26000000	1750000	2021_SRR6123032_SRR6123183_3021	0.3953287197231834	2312	1906	0.25	331139	266937
chr01	43000000	43750000	750000	2021_SRR6123032_SRR6123183_3021	0.2935323383084577	201	156	0.25	331139	266937
chr01	52750000	53500000	750000	2021_SRR6123032_SRR6123183_3021	0.22727272727272727	22	16	0.25	331139	266937
chr01	54000000	56000000	2000000	2021_SRR6123032_SRR6123183_3021	0.23076923076923078	26	20	0.25	331139	266937
chr01	67000000	68250000	1250000	2021_SRR6123032_SRR6123183_3021	0.20707070707070707	198	168	0.25	331139	266937
chr04	13000000	14000000	1000000	2021_SRR6123032_SRR6123183_3021	0.19077306733167082	802	625	0.25	331139	266937
chr08	49000000	49750000	750000	2021_SRR6123032_SRR6123183_3021	0.38071065989847713	394	324	0.25	331139	266937
